unit_short,subject_ID,sex,age,years_of_education,group,country,unit,subject_ID of the matched participant,wais3,wais4,waisvocabulary,raven,digit_span,spatial_span,melody_span,nback,PROMSMELODYSCORE,PROMSTUNINGSCORE,PROMSBEATSCORE,PROMSSPEEDSCORE,PROMSTOTALSCORE,PROMSTOTALSCORENOMELODY,eBMRQ_MusicSeeking,eBMRQ_EmotionEvocation,eBMRQ_MoodRegulation,eBMRQ_SensoryMotor,eBMRQ_SocialReward,eBMRQ_MusicalAbsorption,eBMRQ_TOT,BMRQ_TOT,gold_msi_active_engagement,gold_msi_perceptual_abilities,gold_msi_musical_training,gold_msi_emotions,gold_msi_singing_abilities,gold_msi_general_sophistication,bfi_extraversion,bfi_agreeableness,bfi_conscientiousness,bfi_negative_emotionality,bfi_open_mindedness,ses_nuclear_family,AddMusicTraining[years],lastMusicActivity[years],training[years],MT05,melody_span_score,to_keep
US_Minnesota,21n22a03,male,22,14,nonmusician,USA,Minnesota University - APC lab,10m21c14,NA,42,0.7368421052631579,13,8.5,7,18.5,15,4,6,7.5,6.5,24,20,16,16,16,18,16,16,98,82,42,45,18,33,28,71,49,50,51,19,50,32.5,NA,NA,NA,1,block12,FALSE
US_NewYork,1m16j22,female,22,18,musician,USA,New York University - MARL,1n23i23,NA,48,0.8421052631578947,24,10,9,31.5,16,8.5,6.5,6.5,3.5,25,16.5,18,19,19,17,18,19,110,91,50,62,42,42,47,115,53,46,54,36,53,53.5,NA,NA,13,10 or more,block12,FALSE
US_NewYork,2m20s18,female,18,14,musician,USA,New York University - MARL,2n4t19,NA,39,0.6842105263157895,14,11,9.5,24.5,20,6.5,7,8.5,6.5,28.5,22,20,19,19,20,20,17,115,98,57,62,44,34,49,117,57,53,55,31,58,66,NA,NA,14,10 or more,block12,TRUE
US_NewYork,3m13e20,female,20,15,musician,USA,New York University - MARL,3n15e20,NA,42,0.7368421052631579,16,10.5,7.5,29.5,22,7.5,5,7,5.5,25,17.5,15,20,16,20,18,18,107,89,49,61,39,42,42,112,50,48,48,46,59,8,NA,NA,10,6-9,block12,FALSE
US_NewYork,4m1s25bis,male,25,18,musician,USA,New York University - MARL,4n9e24,NA,40,0.7017543859649122,17,11.5,9.5,16.5,26,8,8,6.5,6.5,29,21,19,17,18,20,17,15,106,91,57,62,47,39,42,117,55,47,48,19,55,66,NA,NA,20,10 or more,block12,TRUE
US_NewYork,5m23j23,female,23,19,musician,USA,New York University - MARL,5n27c23,NA,34,0.5964912280701754,9,10.5,7.5,15.5,-17,6,6,4,5,21,15,19,20,19,20,16,20,114,94,59,55,39,40,38,101,41,35,44,42,51,50,NA,NA,7,6-9,block12,FALSE
US_NewYork,6m22d22,male,22,16,musician,USA,New York University - MARL,6n30d22,NA,46,0.8070175438596491,28,9.5,11.5,26,23,9,6.5,7,7,29.5,20.5,16,18,20,13,20,10,97,87,51,43,38,39,18,76,33,41,56,59,54,58,NA,NA,14,10 or more,block12,TRUE
US_NewYork,7m7k20,female,20,15,musician,USA,New York University - MARL,7n5t19,NA,42,0.7368421052631579,14,11,8,23.5,14,5.5,5,4,6,20.5,15,17,11,16,15,15,8,82,74,50,57,43,36,36,105,46,52,39,30,37,61,NA,NA,14,10 or more,block12,TRUE
US_NewYork,8m9a23,female,23,18,musician,USA,New York University - MARL,NA,NA,32,0.5614035087719298,17,9,7.5,22.5,4,6,5,7,8,26,20,19,20,20,20,20,20,119,99,52,60,45,41,41,112,39,46,50,34,53,59.5,NA,NA,14,10 or more,block12,TRUE
US_NewYork,9m22c28,male,28,17,musician,USA,New York University - MARL,NA,NA,57,1,25,10.5,6,33,23,7.5,5,6.5,6,25,17.5,20,20,16,18,20,20,114,94,59,63,45,42,46,121,55,33,39,36,59,48,NA,NA,7,6-9,block12,FALSE
US_NewYork,10m30c21,female,21,17,musician,USA,New York University - MARL,10n16m21,NA,57,1,33,17,7.5,38.5,26,7.5,5.5,7,5,25,17.5,17,18,20,18,19,18,110,92,48,60,43,37,43,108,42,53,50,37,54,55.5,NA,NA,12,10 or more,block12,TRUE
US_NewYork,11m3r30,female,30,21,musician,USA,New York University - MARL,11n2s30,NA,53,0.9298245614035088,23,10,7,24,24,6,3,3.5,6.5,19,13,19,18,19,20,18,16,110,94,51,60,35,41,34,95,28,42,50,57,26,61,NA,NA,10,6-9,block12,FALSE
US_NewYork,12m2d26,male,26,21,musician,USA,New York University - MARL,12n24g26,NA,49,0.8596491228070176,14,7.5,11.5,23,26,7,3.5,4,3,17.5,10.5,16,16,14,15,17,16,94,78,52,43,44,33,38,106,41,42,45,30,45,49.5,NA,NA,10,6-9,block12,FALSE
US_NewYork,13m22k19,female,19,14,musician,USA,New York University - MARL,NA,NA,47,0.8245614035087719,16,12.5,9.5,29,29,8,7,8,6,29,21,17,18,20,19,20,17,111,94,48,58,41,35,43,107,37,42,48,37,44,50.5,NA,NA,15,10 or more,block12,TRUE
US_NewYork,14m10l22,male,22,18,musician,USA,New York University - MARL,14n27c23,NA,51,0.8947368421052632,24,14,11,35,25,8,5,10,5.5,28.5,20.5,20,20,20,18,20,19,117,98,59,63,48,42,47,121,58,57,53,20,59,56,NA,NA,16,10 or more,block12,TRUE
US_NewYork,15m14i28,male,28,17,musician,USA,New York University - MARL,15n11g29,NA,54,0.9473684210526315,23,14.5,9,39.5,30,8.5,3.5,8.5,7,27.5,19,16,18,19,16,20,18,107,89,46,59,39,42,32,94,32,49,45,34,57,63.5,NA,NA,15,10 or more,block12,TRUE
US_NewYork,16m20b26,male,26,17,musician,USA,New York University - MARL,NA,NA,51,0.8947368421052632,24,10,10.5,25.5,28,6.5,5.5,7.5,8,27.5,21,15,13,14,16,18,17,93,76,49,55,44,37,30,94,58,37,43,48,53,62,NA,NA,10,10 or more,block12,TRUE
US_NewYork,17m19d30,male,30,19,musician,USA,New York University - MARL,17n16m30,NA,53,0.9298245614035088,10,7,8,27,17,7,5.5,5,4,21.5,14.5,18,19,19,20,20,17,113,96,51,43,47,37,29,96,39,49,40,31,54,66,NA,NA,7,6-9,block12,FALSE
US_NewYork,18m13b28,male,28,21,musician,USA,New York University - MARL,18n6s26,NA,38,0.6666666666666666,22,11,11,30.5,23,7,6.5,8.5,7.5,29.5,22.5,19,20,20,17,18,19,113,94,58,63,35,41,45,118,56,53,41,32,58,36,NA,NA,2,0.5,block12,FALSE
US_NewYork,19m6k28,male,28,19,musician,USA,New York University - MARL,19n8d28,NA,52,0.9122807017543859,19,8.5,6.5,23,8,6,4,5.5,3.5,19,13,14,16,15,14,12,13,84,71,41,46,29,32,27,77,30,44,26,33,49,8,NA,NA,7,3-5,block12,FALSE
US_NewYork,20m19y22,male,22,17,musician,USA,New York University - MARL,20n7j23,NA,39,0.6842105263157895,22,10.5,7,32.5,29,9,6,8.5,5.5,29,20,13,17,14,16,15,11,86,75,46,45,40,31,35,93,38,39,48,32,46,32,NA,NA,10,10 or more,block12,FALSE
US_NewYork,21m8l27,female,27,20,musician,USA,New York University - MARL,21n22s27,NA,49,0.8596491228070176,23,13,9,29,18,8,5.5,6,6.5,26,18,16,14,14,17,18,15,94,79,56,61,43,40,44,114,53,48,58,44,49,17,NA,NA,7,10 or more,block12,FALSE
US_NewYork,1n23i23,female,23,17,nonmusician,USA,New York University - MARL,1m16j22,NA,47,0.8245614035087719,19,10,8.5,20.5,21,5,5,5,6,21,16,13,17,15,12,15,16,88,72,37,51,29,35,29,78,29,47,49,44,50,48,NA,NA,4,3-5,block12,FALSE
US_NewYork,2n4t19,female,19,14,nonmusician,USA,New York University - MARL,2m20s18,NA,41,0.7192982456140351,12,9.5,8,17,12,6,3,2.5,6.5,18,12,10,10,18,13,6,8,65,57,25,37,10,28,33,62,18,40,37,46,33,8,NA,NA,NA,0,block12,TRUE
US_NewYork,3n15e20,female,20,15,nonmusician,USA,New York University - MARL,3m13e20,NA,42,0.7368421052631579,16,11,8.5,21,18,4,3.5,3.5,5,16,12,17,20,20,20,15,18,110,92,46,53,22,42,27,79,38,47,43,43,51,57,NA,NA,NA,2,block12,FALSE
US_NewYork,4n9e24,male,24,18,nonmusician,USA,New York University - MARL,4m1s25bis,NA,43,0.7543859649122807,21,8.5,4.5,22.5,17,5,3,4,2.5,14.5,9.5,20,20,20,18,17,20,115,95,63,47,7,42,35,78,30,46,31,41,55,8,NA,NA,NA,0,block12,TRUE
US_NewYork,5n27c23,female,23,18,nonmusician,USA,New York University - MARL,5m23j23,NA,39,0.6842105263157895,11,10,7.5,22.5,9,6.5,5.5,6,6,24,17.5,16,17,20,19,18,19,109,90,43,45,22,37,39,88,45,53,39,44,54,8,2,1,NA,3-5,block12,FALSE
US_NewYork,6n30d22,male,22,17,nonmusician,USA,New York University - MARL,6m22d22,NA,35,0.6140350877192983,17,11,9,20.5,21,4,6,4,5.5,19.5,15.5,14,15,15,14,15,12,85,73,35,36,7,27,19,51,45,42,46,29,44,49.5,NA,NA,NA,0,block12,TRUE
US_NewYork,7n5t19,female,19,15,nonmusician,USA,New York University - MARL,7m7k20,NA,39,0.6842105263157895,12,11,10.5,17.5,15,3,4.5,3,3,13.5,10.5,11,20,20,18,16,19,104,85,24,34,11,39,27,57,41,40,39,32,41,56,NA,NA,NA,0,block12,TRUE
US_NewYork,9n19n29,male,29,17,nonmusician,USA,New York University - MARL,NA,NA,54,0.9473684210526315,21,12.5,NA,27,20,5,6.5,4,6,21.5,16.5,11,16,15,11,16,9,78,69,22,50,17,37,39,66,56,43,40,30,47,58,1,5,NA,1,block12,TRUE
US_NewYork,10n16m21,female,21,16,nonmusician,USA,New York University - MARL,10m30c21,NA,44,0.7719298245614035,17,11.5,5,23.5,22,2,2.5,5,5.5,15,13,19,19,17,20,20,17,112,95,44,41,9,35,25,59,52,49,46,31,48,55.5,NA,NA,NA,0,block12,TRUE
US_NewYork,11n2s30,female,30,20,nonmusician,USA,New York University - MARL,11m3r30,NA,51,0.8947368421052632,18,10.5,8,19.5,12,6.5,7.5,5.5,7.5,27,20.5,19,20,20,20,19,20,118,98,53,59,9,40,33,73,56,48,47,43,55,66,NA,NA,NA,1,block12,FALSE
US_NewYork,12n24g26,male,26,21,nonmusician,USA,New York University - MARL,12m2d26,NA,43,0.7543859649122807,30,11.5,8,22.5,23,5,2.5,5,4.5,17,12,4,6,13,13,9,5,50,45,20,14,12,17,11,30,39,50,40,25,50,63,1,5,NA,2,block12,FALSE
US_NewYork,14n27c23,male,23,17,nonmusician,USA,New York University - MARL,14m10l22,NA,45,0.7894736842105263,12,13,7,29.5,14,5,3.5,4,5.5,18,13,17,19,18,13,16,15,98,83,40,41,10,36,28,62,37,47,48,43,54,60.5,NA,NA,NA,0,block12,TRUE
US_NewYork,15n11g29,male,29,17,nonmusician,USA,New York University - MARL,15m14i28,NA,50,0.8771929824561403,14,13.5,6.5,12,21,5,5,7.5,5,22.5,17.5,10,18,13,12,15,8,76,68,23,30,9,35,12,28,38,40,21,49,39,55,1,5,NA,0.5,block12,TRUE
US_NewYork,17n16m30,male,30,20,nonmusician,USA,New York University - MARL,17m19d30,NA,53,0.9298245614035088,25,13,11,34.5,27,5.5,6,6,5.5,23,17.5,14,18,16,18,15,14,95,81,41,47,10,35,22,62,44,51,60,28,48,47,NA,NA,NA,0,block12,FALSE
US_NewYork,18n6s26,male,26,20,nonmusician,USA,New York University - MARL,18m13b28,NA,50,0.8771929824561403,26,10.5,8.5,23.5,26,1,1.5,2.5,3,8,7,10,17,17,12,11,12,79,67,31,25,11,29,10,28,49,38,51,31,53,66,1,5,NA,2,block12,FALSE
US_NewYork,19n8d28,male,28,20,nonmusician,USA,New York University - MARL,19m6k28,NA,45,0.7894736842105263,13,11.5,6.5,22.5,15,4.5,1.5,4.5,6,16.5,12,13,18,19,17,14,19,100,81,24,33,9,32,18,42,42,44,49,33,43,60,NA,NA,NA,0,block12,FALSE
US_NewYork,20n7j23,male,23,17,nonmusician,USA,New York University - MARL,20m19y22,NA,48,0.8421052631578947,23,11,8.5,25,20,7.5,5.5,5.5,5,23.5,16,14,15,16,14,16,14,89,75,35,42,15,30,22,56,38,41,47,40,48,59.5,1,1,NA,0.5,block12,FALSE
US_NewYork,21n22s27,female,27,19,nonmusician,USA,New York University - MARL,21m8l27,NA,50,0.8771929824561403,22,10,10.5,20,28,7.5,5.5,5.5,5.5,24,16.5,12,16,15,16,14,12,85,73,31,42,22,35,23,63,47,51,30,39,40,66,2,5,NA,2,block12,FALSE
US_SouthernCalifornia,1m28m20,male,20,14,musician,USA,Southern California University - Brain and Creativity Institute,8n28q20,NA,39,0.6842105263157895,20,11.5,7.5,27.5,-11,7.5,6.5,6.5,6,26.5,19,20,19,20,19,20,20,118,98,53,56,40,41,31,100,56,59,24,45,60,56,NA,NA,6,6-9,block12,FALSE
US_SouthernCalifornia,2m8a18,female,18,13,musician,USA,Southern California University - Brain and Creativity Institute,2n30c19,NA,30,0.5263157894736842,14,11.5,10,25,-16,7,5,8,5,25,18,15,16,16,16,15,16,94,78,45,45,38,33,32,86,38,46,42,26,45,66,NA,NA,11,10 or more,block12,TRUE
US_SouthernCalifornia,3m13j20,male,20,14,musician,USA,Southern California University - Brain and Creativity Institute,14n3m21,NA,41,0.7192982456140351,24,10.5,8,30,17,9.5,6,6.5,6.5,28.5,19,16,17,15,15,17,15,95,80,50,54,46,39,43,108,46,47,46,35,56,61,NA,NA,10,10 or more,block12,TRUE
US_SouthernCalifornia,4m25s19,female,19,14,musician,USA,Southern California University - Brain and Creativity Institute,9n5k19,NA,43,0.7543859649122807,28,12.5,11,20.5,24,5.5,2.5,7,5.5,20.5,15,20,20,20,19,20,20,119,99,56,51,49,40,37,107,42,48,55,36,55,63.5,NA,NA,16,10 or more,block12,TRUE
US_SouthernCalifornia,5m22b22,male,22,15,musician,USA,Southern California University - Brain and Creativity Institute,16n18j21,NA,30,0.5263157894736842,10,9.5,7,24,24,7.5,4,6,3.5,21,13.5,16,14,16,14,16,16,92,76,44,46,34,30,35,87,41,44,30,30,45,48,NA,NA,10,10 or more,block12,TRUE
US_SouthernCalifornia,6m6d18,female,18,12,musician,USA,Southern California University - Brain and Creativity Institute,3n10m19,NA,41,0.7192982456140351,24,12.5,12,22,27,5.5,5,5.5,5,21,15.5,18,17,18,18,18,17,106,89,47,55,41,41,28,91,46,44,46,42,53,59.5,NA,NA,11,10 or more,block12,TRUE
US_SouthernCalifornia,7m13c22,female,22,17,musician,USA,Southern California University - Brain and Creativity Institute,22n14t22,NA,39,0.6842105263157895,23,7,7,28.5,23,7.5,7,7,4.5,26,18.5,11,16,14,15,14,16,86,70,41,62,42,34,49,111,53,52,25,50,58,62,NA,NA,13,10 or more,block12,TRUE
US_SouthernCalifornia,8m27a20,female,20,15,musician,USA,Southern California University - Brain and Creativity Institute,10n22a20,NA,43,0.7543859649122807,21,11.5,7.5,21.5,21,5.5,4,4.5,3,17,11.5,16,13,14,10,15,13,81,68,40,53,39,31,18,77,48,53,46,25,46,66,NA,NA,15,10 or more,block12,TRUE
US_SouthernCalifornia,9m17i21,female,21,16,musician,USA,Southern California University - Brain and Creativity Institute,4n22s22,NA,32,0.5614035087719298,20,10.5,10.5,29.5,18,5,6.5,7,7,25.5,20.5,19,20,20,20,20,20,119,99,51,54,42,40,35,99,58,52,42,31,59,58,NA,NA,12,10 or more,block12,TRUE
US_SouthernCalifornia,10m20t19,male,19,14,musician,USA,Southern California University - Brain and Creativity Institute,11n9j18,NA,44,0.7719298245614035,20,11.5,9,28,23,9,8,5.5,6,28.5,19.5,20,20,20,20,20,17,117,100,53,63,44,42,44,115,40,48,49,49,60,53,NA,NA,14,10 or more,block12,TRUE
US_SouthernCalifornia,12m6s28,male,28,18,musician,USA,Southern California University - Brain and Creativity Institute,17n12k27,NA,30,0.5263157894736842,11,13,11,35.5,29,9.5,8,8,8,33.5,24,18,18,20,15,20,19,110,91,46,53,46,37,40,107,41,52,44,20,52,59.5,NA,NA,22,10 or more,block12,TRUE
US_SouthernCalifornia,13m7s24,female,24,16,musician,USA,Southern California University - Brain and Creativity Institute,12n11m23,NA,42,0.7368421052631579,22,12,10,30,21,8,6,7.5,5.5,27,19,15,15,20,18,17,15,100,85,49,56,41,39,36,98,45,45,26,34,52,58,NA,NA,14,10 or more,block12,FALSE
US_SouthernCalifornia,14m6d18,nonbinary,18,13,musician,USA,Southern California University - Brain and Creativity Institute,19n27m19,NA,41,0.7192982456140351,28,11,14.5,24,27,8.5,6,5,6,25.5,17,17,17,16,15,17,17,99,82,48,46,36,35,25,88,34,48,43,34,51,31.5,NA,NA,12,10 or more,block12,TRUE
US_SouthernCalifornia,15m1p22,female,22,16,musician,USA,Southern California University - Brain and Creativity Institute,1n4k23,NA,31,0.543859649122807,23,9,9,30.5,24,8.5,5.5,4.5,7,25.5,17,16,14,17,17,16,16,96,80,43,45,41,32,33,93,34,42,40,55,50,8,NA,NA,17,10 or more,block12,TRUE
US_SouthernCalifornia,16m15a21,female,21,15,musician,USA,Southern California University - Brain and Creativity Institute,20n4s20,NA,49,0.8596491228070176,29,13.5,12.5,30,18,10,7.5,8,8,33.5,23.5,14,19,16,18,19,20,106,86,45,58,45,42,48,116,33,42,43,42,59,59.5,NA,NA,7,10 or more,block12,FALSE
US_SouthernCalifornia,17M19R20,male,20,14,musician,USA,Southern California University - Brain and Creativity Institute,15n16p19,NA,48,0.8421052631578947,27,14,8.5,33,26,9,7.5,6,7,29.5,20.5,18,15,19,14,16,20,102,82,55,54,44,38,31,104,30,50,50,40,48,66,NA,NA,14,10 or more,block12,TRUE
US_SouthernCalifornia,18m23t20,female,20,14,musician,USA,Southern California University - Brain and Creativity Institute,5n28t19,NA,38,0.6666666666666666,20,7,5.5,24,15,7.5,6.5,8.5,8,30.5,23,19,19,18,19,20,16,111,95,55,61,42,40,47,116,49,55,51,28,54,49.5,NA,NA,11,10 or more,block12,TRUE
US_SouthernCalifornia,19m4l23,female,23,16,musician,USA,Southern California University - Brain and Creativity Institute,6n8m23,NA,33,0.5789473684210527,24,11,5.5,21,22,6.5,5.5,4,4.5,20.5,14,17,17,16,16,19,15,100,85,42,47,40,39,29,89,46,49,45,37,54,53,NA,NA,12,10 or more,block12,TRUE
US_SouthernCalifornia,20m03c23,male,23,16,musician,USA,Southern California University - Brain and Creativity Institute,7n2s22,NA,44,0.7719298245614035,23,9,6,28,15,9.5,7,4.5,5,26,16.5,20,20,20,19,18,20,117,97,57,60,46,42,40,116,34,57,47,32,60,41,NA,NA,15,10 or more,block12,TRUE
US_SouthernCalifornia,21m22l21,female,21,14,musician,USA,Southern California University - Brain and Creativity Institute,21n20m22,NA,28,0.49122807017543857,14,9,10.5,27.5,16,8,5,8,5,26,18,15,20,20,17,19,19,110,91,45,48,42,36,32,97,33,54,35,35,48,37,NA,NA,17,10 or more,block12,TRUE
US_SouthernCalifornia,22m22k19,female,19,13,musician,USA,Southern California University - Brain and Creativity Institute,24n21a20,NA,32,0.5614035087719298,17,7,8.5,21.5,26,5,8,6,7,26,21,15,16,19,19,20,13,102,89,47,54,42,33,43,104,54,53,43,34,53,35,NA,NA,7,6-9,block12,FALSE
US_SouthernCalifornia,1n4k23,female,23,17,nonmusician,USA,Southern California University - Brain and Creativity Institute,15m1p22,NA,10,0.17543859649122806,28,15.5,6,17,25,6,3.5,4.5,5,19,13,7,9,13,15,9,7,60,53,15,30,7,25,22,41,33,48,35,26,35,34.5,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,2n30c19,female,19,14,nonmusician,USA,Southern California University - Brain and Creativity Institute,2m8a18,NA,33,0.5789473684210527,23,10,8,15,23,5,6,4.5,5,20.5,15.5,10,15,16,15,13,7,76,69,26,35,13,26,27,50,46,52,45,41,52,63.5,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,3n10m19,female,19,13,nonmusician,USA,Southern California University - Brain and Creativity Institute,6m6d18,NA,33,0.5789473684210527,14,9.5,6.5,21.5,17,1,5.5,1.5,4.5,12.5,11.5,14,14,17,13,12,13,83,70,21,37,14,35,19,46,52,52,48,23,43,66,1,5,NA,0,block12,TRUE
US_SouthernCalifornia,4n22s22,female,22,15,nonmusician,USA,Southern California University - Brain and Creativity Institute,9m17i21,NA,36,0.631578947368421,16,8.5,6.5,18,16,4,3,6,7,20,16,12,12,18,18,15,10,85,75,26,31,7,26,19,38,43,54,59,16,41,47,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,5n28t19,female,19,13,nonmusician,USA,Southern California University - Brain and Creativity Institute,18m23t20,NA,31,0.543859649122807,28,12,11.5,27.5,18,4.5,2,5,5.5,17,12.5,17,14,16,16,17,13,93,80,40,38,12,29,28,67,41,44,38,46,46,42,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,6n8m23,female,23,16,nonmusician,USA,Southern California University - Brain and Creativity Institute,19m4l23,NA,31,0.543859649122807,26,10.5,8,24.5,30,5,2.5,5,3.5,16,11,5,16,8,12,10,11,62,51,15,32,7,27,14,36,50,45,46,43,42,66,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,7n2s22,male,22,17,nonmusician,USA,Southern California University - Brain and Creativity Institute,20m03c23,NA,20,0.3508771929824561,13,14.5,8.5,20.5,18,2.5,2.5,5.5,2,12.5,10,18,18,20,7,17,16,96,80,44,40,13,32,32,71,46,52,46,31,44,13,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,8n28q20,male,20,14,nonmusician,USA,Southern California University - Brain and Creativity Institute,1m28m20,NA,41,0.7192982456140351,21,12,6.5,19,10,3,5,5.5,5.5,19,16,17,20,19,18,17,15,106,91,49,52,14,39,22,68,43,55,42,15,57,45.5,NA,NA,NA,0.5,block12,FALSE
US_SouthernCalifornia,9n5k19,female,19,14,nonmusician,USA,Southern California University - Brain and Creativity Institute,4m25s19,NA,26,0.45614035087719296,18,9,4,19.5,20,3.5,2.5,6.5,4.5,17,13.5,17,19,20,19,16,19,110,91,51,49,7,40,32,69,29,42,37,39,49,8,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,10n22a20,female,20,14,nonmusician,USA,Southern California University - Brain and Creativity Institute,8m27a20,NA,37,0.6491228070175439,33,15.5,12.5,36.5,23,7,7,6,4,24,17,10,10,16,9,7,8,60,52,24,41,11,32,19,48,27,47,40,43,46,66,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,11n9j18,male,18,13,nonmusician,USA,Southern California University - Brain and Creativity Institute,10m20t19,NA,38,0.6666666666666666,30,14,9,19.5,27,8,6,8.5,7,29.5,21.5,13,18,17,17,13,12,90,78,31,53,14,35,21,63,51,32,48,35,45,27,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,12n11m23,female,23,17,nonmusician,USA,Southern California University - Brain and Creativity Institute,13m7s24,NA,32,0.5614035087719298,16,7.5,4.5,24.5,2,7,6.5,4.5,5,23,16,15,16,17,15,16,10,89,79,38,49,20,33,30,75,34,48,46,43,39,43,5,1,NA,0,block12,FALSE
US_SouthernCalifornia,14n3m21,male,21,15,nonmusician,USA,Southern California University - Brain and Creativity Institute,3m13j20,NA,31,0.543859649122807,21,11.5,8.5,24,-13,4.5,3,6.5,5.5,19.5,15,15,10,16,16,13,11,81,70,38,48,10,31,25,56,44,44,49,21,50,25,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,15n16p19,male,19,13,nonmusician,USA,Southern California University - Brain and Creativity Institute,17M19R20,NA,30,0.5263157894736842,11,10,11.5,20,28,5,3.5,4.5,4,17,12,10,16,16,7,7,6,62,56,20,31,7,31,13,34,22,41,27,49,41,43,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,16n18j21,male,21,15,nonmusician,USA,Southern California University - Brain and Creativity Institute,5m22b22,NA,35,0.6140350877192983,25,12,4.5,26,19,6,7,5,7,25,19,12,16,16,20,12,17,93,76,20,41,9,33,16,38,58,45,56,17,48,59.5,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,17n12k27,male,27,19,nonmusician,USA,Southern California University - Brain and Creativity Institute,12m6s28,NA,28,0.49122807017543857,9,14,8,29,21,6.5,2.5,8.5,8,25.5,19,16,18,16,17,16,15,98,83,42,42,10,32,31,66,32,48,38,23,35,62,NA,NA,NA,1,block12,TRUE
US_SouthernCalifornia,19n27m19,nonbinary,19,14,nonmusician,USA,Southern California University - Brain and Creativity Institute,14m6d18,NA,38,0.6666666666666666,29,11,6.5,18.5,22,4,2,4.5,3.5,14,10,11,14,16,17,12,15,85,70,24,33,7,29,25,46,45,37,41,39,56,61,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,20n4s20,female,20,14,nonmusician,USA,Southern California University - Brain and Creativity Institute,16m15a21,NA,31,0.543859649122807,20,10,9.5,22.5,17,2.5,3.5,3.5,6,15.5,13,19,20,20,20,16,17,112,95,44,48,9,35,29,68,46,38,41,39,51,42.5,NA,NA,NA,0,block12,FALSE
US_SouthernCalifornia,21n20m22,female,22,15,nonmusician,USA,Southern California University - Brain and Creativity Institute,21m22l21,NA,33,0.5789473684210527,20,8.5,8.5,22,14,4.5,5.5,5.5,6,21.5,17,15,18,17,17,14,13,94,81,25,42,13,35,16,40,52,53,50,15,43,64.5,1,5,NA,1,block12,TRUE
US_SouthernCalifornia,22n14t22,female,22,16,nonmusician,USA,Southern California University - Brain and Creativity Institute,7m13c22,NA,23,0.40350877192982454,13,10.5,5,16.5,23,4,5.5,5.5,6,21,17,18,19,20,20,20,19,116,97,54,46,16,37,24,77,38,50,47,32,54,57,NA,NA,NA,0,block12,TRUE
US_SouthernCalifornia,24n21a20,female,20,14,nonmusician,USA,Southern California University - Brain and Creativity Institute,22m22k19,NA,25,0.43859649122807015,15,7.5,5,11,7,4.5,4,3,4,15.5,11,12,16,16,18,16,13,91,78,29,27,7,26,7,32,40,46,39,54,53,24,1,5,NA,0,block12,FALSE
US_SouthernCalifornia,11m21p19,male,19,14,musician,USA,Southern California University - Brain and Creativity Institute,NA,NA,39,0.6842105263157895,29,13.5,11.5,34.5,28,8,8,9,7,32,24,13,18,19,9,14,17,90,73,34,57,37,32,17,75,33,60,37,33,42,61,NA,NA,11,6-9,block12,FALSE
US_SouthernCalifornia,13n9j21,female,21,14,nonmusician,USA,Southern California University - Brain and Creativity Institute,NA,NA,29,0.5087719298245614,11,9,5.5,16,18,5.5,4,5,5,19.5,14,15,20,20,15,19,20,109,89,49,49,19,40,36,88,45,52,41,41,52,55,1,4,NA,1,block12,FALSE
US_SouthernCalifornia,18n26j18,female,18,13,nonmusician,USA,Southern California University - Brain and Creativity Institute,NA,NA,30,0.5263157894736842,20,9,6.5,18.5,14,6.5,6.5,6,4.5,23.5,17,16,17,20,10,4,12,79,67,37,40,14,29,17,49,51,41,53,29,60,58,NA,NA,NA,1,block12,TRUE
US_SouthernCalifornia,23n22g19,female,19,14,nonmusician,USA,Southern California University - Brain and Creativity Institute,NA,NA,32,0.5614035087719298,25,18.5,5.5,37,26,6.5,6.5,9,5,27,20.5,15,16,16,16,16,16,95,79,34,36,11,26,20,50,37,40,36,39,45,63.5,NA,NA,NA,0,block12,TRUE
US_Vanderbilt,2N1K21,male,21,16,nonmusician,USA,Vanderbilt University - Vanderbilt Music Cognition Lab,10M6S21,NA,42,0.7368421052631579,20,7.5,9,11.5,21,2,1,4,3.5,10.5,8.5,15,10,17,13,10,7,72,65,14,13,7,23,11,23,39,30,27,41,19,23.5,NA,NA,NA,0,block12,TRUE
US_Vanderbilt,5M12J30,female,30,19,musician,USA,Vanderbilt University - Vanderbilt Music Cognition Lab,12N14H30,NA,47,0.8245614035087719,21,11.5,10,22.5,15,6.5,2,5,4.5,18,11.5,19,17,20,20,20,11,107,96,55,55,38,35,37,102,54,50,60,39,56,59,NA,NA,10,10 or more,block12,TRUE
